transaction_id,order_date,customer_state,customer_city,category,subcategory,brand,final_amount_inr,quantity,discount_percent,payment_method,is_prime_member,festival_name,order_month,order_year,order_quarter,customer_rating,return_status
TXN_2021_00029265,2021-03-07,Kerala,Kochi,electronics,Smartphones,Apple,353556.38,3,39.86,UPI,True,Holi Festival,3,2021,1,4.27529669,Delivered
TXN_2022_00130912,2022-12-10,Andhra Pradesh,Visakhapatnam,electronics,Smartphones,Apple,145886.44,1,5.83,UPI,True,Christmas,12,2022,4,5.0,Delivered
TXN_2021_00096056,2021-10-07,Karnataka,Bengaluru,electronics,Smartphones,Apple,129458.93,1,0.0,UPI,True,Navratri Dussehra,10,2021,4,4.340115371,Cancelled
TXN_2023_00041686,2023-05-11,Karnataka,Bengaluru,electronics,Smartphones,Apple,33442.57,1,68.07,Debit Card,True,Summer Sale,5,2023,2,4.340115371,Delivered
TXN_2024_00009383,2024-01-22,Karnataka,Bengaluru,electronics,Smartphones,Apple,50728.83,1,46.59,UPI,True,Republic Day Sale,1,2024,1,5.0,Delivered
TXN_2024_00004940_DUP,2024-01-27,Andhra Pradesh,Visakhapatnam,electronics,Smartphones,Apple,89617.24,1,5.64,UPI,True,No Festival,1,2024,1,4.27529669,Delivered
TXN_2025_00071965,2025-12-29,Karnataka,Bengaluru,electronics,Smartphones,Apple,121870.0,2,26.59,UPI,True,No Festival,12,2025,4,4.340115371,Delivered
TXN_2022_00074734,2022-08-31,Karnataka,Bengaluru,electronics,Smartphones,Apple,225125.52,2,0.0,UPI,True,Onam + Ganesh Chaturthi,8,2022,3,4.340115371,Delivered
TXN_2021_00116185_DUP,2021-11-27,Tamil Nadu,Coimbatore,electronics,Smartphones,Apple,132288.34,1,0.0,Debit Card,True,Karthigai Deepam,11,2021,4,4.5,Delivered
TXN_2021_00122200,2021-12-13,Karnataka,Bengaluru,electronics,Smartphones,Apple,98526.88,1,25.52,Debit Card,True,Christmas,12,2021,4,4.340115371,Returned
TXN_2023_00070629,2023-08-06,Tamil Nadu,Chennai,electronics,Smartphones,Apple,97323.27,1,0.0,UPI,True,Varalakshmi Vratam,8,2023,3,4.340115371,Delivered
TXN_2023_00105142,2023-11-23,Tamil Nadu,Chennai,electronics,Smartphones,Apple,89929.8,1,0.0,UPI,True,Karthigai Deepam,11,2023,4,4.340115371,Delivered
TXN_2021_00001434,2021-01-24,Karnataka,Bengaluru,electronics,Smartphones,Apple,90357.28,1,26.08,Credit Card,True,Republic Day Sale,1,2021,1,4.0,Delivered
TXN_2023_00047083,2023-05-04,Kerala,Kochi,electronics,Smartphones,Samsung,111700.33,1,26.28,UPI,True,Summer Sale,5,2023,2,5.0,Delivered
TXN_2025_00021392,2025-04-16,Tamil Nadu,Chennai,electronics,Smartphones,Samsung,113085.32,1,5.83,Credit Card,True,Thrissur Pooram,4,2025,2,5.0,Delivered
TXN_2024_00098744,2024-11-09,Karnataka,Bengaluru,electronics,Smartphones,Samsung,47009.56,1,17.41,COD,True,No Festival,11,2024,4,4.5,Returned
TXN_2021_00108655,2021-10-24,Kerala,Kochi,electronics,Smartphones,Samsung,79500.52,2,53.42,COD,True,Diwali Sale,10,2021,4,4.27529669,Delivered
TXN_2023_00113830,2023-12-21,Karnataka,Bengaluru,electronics,Smartphones,Samsung,92383.61,1,0.0,COD,True,Christmas,12,2023,4,4.5,Delivered
TXN_2021_00073755,2021-08-07,Tamil Nadu,Chennai,electronics,Smartphones,Samsung,251148.04,2,0.0,Credit Card,True,Onam + Varalakshmi Vratam,8,2021,3,5.0,Delivered
TXN_2022_00022831,2022-03-25,Telangana,Hyderabad,electronics,Smartphones,Samsung,148982.28,2,24.97,Credit Card,True,Ugadi + Ramadan + Vishu Puthandu,3,2022,1,4.0,Delivered
TXN_2024_00008651,2024-01-10,Karnataka,Bengaluru,electronics,Smartphones,Samsung,129268.51,1,0.0,UPI,True,Pongal,1,2024,1,5.0,Delivered
TXN_2022_00087205,2022-09-01,Karnataka,Bengaluru,electronics,Smartphones,Samsung,153204.77,1,0.0,UPI,True,Onam,9,2022,3,5.0,Delivered
TXN_2022_00060922,2022-07-23,Tamil Nadu,Chennai,electronics,Smartphones,Samsung,153204.77,1,0.0,COD,True,No Festival,7,2022,3,5.0,Delivered
TXN_2021_00080959,2021-08-14,Kerala,Kochi,electronics,Smartphones,Samsung,169186.41,1,0.0,Net Banking,True,Onam + Varalakshmi Vratam,8,2021,3,4.5,Delivered
TXN_2021_00070454,2021-07-02,Tamil Nadu,Chennai,electronics,Smartphones,Samsung,193117.46,2,42.93,UPI,True,Back to School,7,2021,3,4.340115371,Delivered
TXN_2025_00003693,2025-01-13,Karnataka,Bengaluru,electronics,Smartphones,Samsung,98642.53,1,0.0,UPI,True,Pongal,1,2025,1,4.5,Delivered
TXN_2022_00057958,2022-06-01,Telangana,Hyderabad,electronics,Smartphones,Samsung,126353.23,1,5.91,UPI,True,No Festival,6,2022,2,4.340115371,Delivered
TXN_2022_00102354,2022-10-23,Andhra Pradesh,Visakhapatnam,electronics,Smartphones,Samsung,70088.73,1,47.81,Net Banking,True,Diwali Sale,10,2022,4,4.27529669,Delivered
TXN_2025_00033454,2025-06-05,Andhra Pradesh,Visakhapatnam,electronics,Smartphones,Samsung,297116.37,3,0.0,Debit Card,True,No Festival,6,2025,2,4.0,Delivered
TXN_2021_00037884,2021-04-12,Tamil Nadu,Coimbatore,electronics,Smartphones,Samsung,169866.06,1,0.0,UPI,True,Ugadi + Ramadan + Vishu Puthandu + Thrissur Pooram,4,2021,2,4.0,Delivered
TXN_2023_00036237,2023-04-09,Tamil Nadu,Chennai,electronics,Smartphones,Samsung,124968.84,1,0.0,Credit Card,True,Ramadan + Vishu Puthandu + Thrissur Pooram,4,2023,2,5.0,Delivered
TXN_2023_00119600,2023-12-12,Tamil Nadu,Chennai,electronics,Smartphones,Samsung,124968.84,1,0.0,Debit Card,True,Christmas,12,2023,4,5.0,Delivered
TXN_2021_00036256,2021-04-07,Karnataka,Bengaluru,electronics,Smartphones,Samsung,122136.24,1,28.1,UPI,True,Ugadi + Ramadan + Vishu Puthandu + Thrissur Pooram,4,2021,2,4.5,Delivered
TXN_2025_00003151,2025-01-23,Karnataka,Bengaluru,electronics,Smartphones,Samsung,78170.81,1,36.99,UPI,True,Republic Day Sale,1,2025,1,5.0,Delivered
TXN_2023_00018476,2023-02-21,Kerala,Kochi,electronics,Smartphones,Samsung,143023.81,2,16.24,UPI,True,No Festival,2,2023,1,4.27529669,Delivered
TXN_2022_00088179,2022-09-19,Karnataka,Bengaluru,electronics,Smartphones,Samsung,81912.21,1,0.0,UPI,True,Navratri Dussehra,9,2022,3,3.5,Returned
TXN_2021_00069305,2021-07-26,Tamil Nadu,Coimbatore,electronics,Smartphones,Samsung,94188.32,1,9.09,Debit Card,True,No Festival,7,2021,3,4.5,Delivered
TXN_2024_00075101,2024-09-02,Tamil Nadu,Chennai,electronics,Smartphones,Samsung,71053.1,1,18.64,UPI,True,Onam + Ganesh Chaturthi,9,2024,3,4.340115371,Cancelled
TXN_2022_00018167,2022-02-21,Karnataka,Bengaluru,electronics,Smartphones,Samsung,162256.14,2,21.61,UPI,True,No Festival,2,2022,1,4.0,Delivered
TXN_2022_00021556,2022-03-01,Karnataka,Bengaluru,electronics,Smartphones,Samsung,85659.3,1,32.08,Debit Card,True,Holi Festival,3,2022,1,4.340115371,Delivered
TXN_2021_00136923,2021-12-16,Telangana,Hyderabad,electronics,Smartphones,Samsung,110278.31,1,26.48,Credit Card,True,Christmas,12,2021,4,4.5,Delivered
TXN_2023_00112247,2023-12-02,Tamil Nadu,Chennai,electronics,Smartphones,Samsung,110357.11,1,0.0,UPI,True,Karthigai Deepam,12,2023,4,4.0,Delivered
TXN_2024_00094752,2024-10-26,Kerala,Kochi,electronics,Smartphones,Samsung,37133.6,1,58.88,UPI,True,Diwali Sale,10,2024,4,4.27529669,Delivered
TXN_2024_00067741,2024-08-18,Karnataka,Bengaluru,electronics,Smartphones,Samsung,90301.21,1,0.0,UPI,True,Ganesh Chaturthi,8,2024,3,4.340115371,Delivered
TXN_2022_00040147,2022-05-17,Karnataka,Bengaluru,electronics,Smartphones,Samsung,214044.04,2,0.0,COD,True,No Festival,5,2022,2,4.5,Delivered
TXN_2023_00091625,2023-10-03,Karnataka,Bengaluru,electronics,Smartphones,Samsung,75511.45,1,24.18,COD,True,Amazon Great Indian Festival,10,2023,4,4.340115371,Delivered
TXN_2022_00051619,2022-06-26,Telangana,Hyderabad,electronics,Smartphones,Samsung,103395.73,2,51.69,Credit Card,True,Back to School,6,2022,2,4.0,Delivered
TXN_2023_00013325,2023-02-25,Andhra Pradesh,Visakhapatnam,electronics,Smartphones,Samsung,89361.76,1,26.99,UPI,True,No Festival,2,2023,1,4.0,Delivered
TXN_2025_00015086,2025-03-06,Tamil Nadu,Chennai,electronics,Smartphones,Samsung,51527.63,1,23.47,Credit Card,True,Holi Festival + Ramadan,3,2025,1,4.5,Delivered
TXN_2024_00073201,2024-08-08,Kerala,Kochi,electronics,Smartphones,Samsung,77030.85,1,0.0,UPI,True,Varalakshmi Vratam,8,2024,3,4.5,Delivered
TXN_2025_00064717,2025-11-17,Tamil Nadu,Coimbatore,electronics,Smartphones,Samsung,24773.08,1,0.0,Debit Card,True,Karthigai Deepam,11,2025,4,4.0,Delivered
TXN_2022_00120001,2022-12-10,Karnataka,Bengaluru,electronics,Smartphones,Samsung,33591.93,1,0.0,UPI,True,Christmas,12,2022,4,5.0,Delivered
TXN_2021_00135057,2021-12-13,Tamil Nadu,Chennai,electronics,Smartphones,Samsung,34125.49,1,19.68,UPI,True,Christmas,12,2021,4,5.0,Delivered
TXN_2023_00032324,2023-04-12,Telangana,Hyderabad,electronics,Smartphones,Samsung,25165.29,1,19.49,UPI,True,Ramadan + Vishu Puthandu + Thrissur Pooram,4,2023,2,4.5,Returned
TXN_2021_00066819,2021-07-10,Karnataka,Bengaluru,electronics,Smartphones,Samsung,19688.81,1,45.35,Wallet,True,Back to School,7,2021,3,5.0,Delivered
TXN_2025_00060562,2025-10-05,Tamil Nadu,Coimbatore,electronics,Smartphones,Samsung,7432.89,1,64.61,Credit Card,True,Amazon Great Indian Festival + Diwali,10,2025,4,4.5,Returned
TXN_2021_00098205,2021-10-02,Andhra Pradesh,Visakhapatnam,electronics,Smartphones,Samsung,21060.26,1,41.54,UPI,True,Amazon Great Indian Festival + Navratri Dussehra,10,2021,4,4.5,Delivered
TXN_2023_00024314,2023-03-25,Andhra Pradesh,Visakhapatnam,electronics,Smartphones,Samsung,32796.08,1,0.0,UPI,True,Ramadan + Vishu Puthandu,3,2023,1,4.5,Returned
TXN_2022_00111881,2022-11-17,Telangana,Hyderabad,electronics,Smartphones,Samsung,24351.87,1,28.33,UPI,True,Karthigai Deepam,11,2022,4,4.340115371,Delivered
TXN_2021_00088443,2021-09-16,Karnataka,Bengaluru,electronics,Smartphones,OnePlus,39208.71,1,26.23,Net Banking,True,No Festival,9,2021,3,4.340115371,Delivered
TXN_2025_00034098,2025-06-20,Tamil Nadu,Chennai,electronics,Smartphones,OnePlus,54076.07,3,37.68,Net Banking,True,Back to School,6,2025,2,4.340115371,Delivered
TXN_2021_00112300,2021-11-20,Karnataka,Bengaluru,electronics,Smartphones,OnePlus,53152.97,1,0.0,COD,True,Karthigai Deepam,11,2021,4,4.5,Delivered
TXN_2023_00043894,2023-05-19,Karnataka,Bengaluru,electronics,Smartphones,OnePlus,31397.52,1,16.84,UPI,True,No Festival,5,2023,2,4.340115371,Delivered
TXN_2021_00040386,2021-04-05,Tamil Nadu,Chennai,electronics,Smartphones,OnePlus,39676.84,1,21.35,Credit Card,True,Ugadi + Ramadan + Vishu Puthandu + Thrissur Pooram,4,2021,2,5.0,Delivered
TXN_2021_00105922,2021-10-10,Tamil Nadu,Chennai,electronics,Smartphones,OnePlus,113451.4,1,0.0,UPI,True,Navratri Dussehra,10,2021,4,3.0,Delivered
TXN_2022_00116863,2022-12-02,Tamil Nadu,Chennai,electronics,Smartphones,OnePlus,131230.0,2,29.19,UPI,True,Karthigai Deepam,12,2022,4,4.0,Returned
TXN_2024_00102724,2024-11-22,Tamil Nadu,Chennai,electronics,Smartphones,OnePlus,63292.89,1,16.21,Debit Card,True,Karthigai Deepam,11,2024,4,5.0,Delivered
TXN_2022_00047590_DUP,2022-05-21,Karnataka,Bengaluru,electronics,Smartphones,OnePlus,122107.42,2,21.53,Debit Card,True,No Festival,5,2022,2,4.5,Delivered
TXN_2022_00013582,2022-02-28,Karnataka,Bengaluru,electronics,Smartphones,OnePlus,77803.13,1,0.0,Debit Card,True,No Festival,2,2022,1,4.340115371,Delivered
TXN_2021_00060063,2021-06-12,Tamil Nadu,Coimbatore,electronics,Smartphones,OnePlus,61890.65,1,0.0,UPI,True,No Festival,6,2021,2,4.5,Delivered
TXN_2022_00040546,2022-05-09,Telangana,Hyderabad,electronics,Smartphones,OnePlus,32515.08,1,58.75,UPI,True,Summer Sale,5,2022,2,4.340115371,Delivered
TXN_2022_00080589,2022-09-02,Tamil Nadu,Coimbatore,electronics,Smartphones,OnePlus,60872.29,1,22.78,Credit Card,True,Onam,9,2022,3,4.27529669,Delivered
TXN_2021_00110504,2021-11-02,Karnataka,Bengaluru,electronics,Smartphones,OnePlus,36572.7,2,65.57,UPI,True,Diwali Sale,11,2021,4,4.340115371,Delivered
TXN_2023_00082264,2023-09-13,Tamil Nadu,Chennai,electronics,Smartphones,OnePlus,34501.05,1,8.54,Credit Card,True,Ganesh Chaturthi,9,2023,3,4.5,Delivered
TXN_2021_00033494,2021-04-15,Tamil Nadu,Coimbatore,electronics,Smartphones,OnePlus,56622.03,1,0.0,Credit Card,True,Ramadan + Thrissur Pooram,4,2021,2,4.27529669,Delivered
TXN_2024_00099036,2024-11-10,Andhra Pradesh,Visakhapatnam,electronics,Smartphones,OnePlus,35850.52,1,0.0,Debit Card,True,No Festival,11,2024,4,5.0,Delivered
TXN_2024_00038159,2024-05-27,Tamil Nadu,Chennai,electronics,Smartphones,OnePlus,63033.85,1,6.94,UPI,True,No Festival,5,2024,2,5.0,Delivered
TXN_2024_00053318,2024-06-18,Tamil Nadu,Chennai,electronics,Smartphones,OnePlus,33469.97,1,41.92,UPI,True,Back to School,6,2024,2,5.0,Delivered
TXN_2024_00105875,2024-11-28,Karnataka,Bengaluru,electronics,Smartphones,OnePlus,57624.03,1,0.0,UPI,True,Karthigai Deepam,11,2024,4,5.0,Delivered
TXN_2024_00087757,2024-10-13,Karnataka,Bengaluru,electronics,Smartphones,OnePlus,73386.37,1,0.0,Credit Card,True,Diwali,10,2024,4,4.5,Delivered
TXN_2025_00000843,2025-01-29,Telangana,Hyderabad,electronics,Smartphones,OnePlus,99186.6,2,21.37,UPI,True,No Festival,1,2025,1,4.340115371,Delivered
TXN_2022_00069028,2022-07-07,Telangana,Hyderabad,electronics,Smartphones,OnePlus,65085.57,1,27.7,Credit Card,True,Back to School,7,2022,3,5.0,Delivered
TXN_2023_00104364,2023-11-27,Karnataka,Bengaluru,electronics,Smartphones,OnePlus,82330.45,1,0.0,UPI,True,Karthigai Deepam,11,2023,4,5.0,Delivered
TXN_2021_00087207,2021-09-17,Tamil Nadu,Chennai,electronics,Smartphones,OnePlus,101093.6,1,0.0,Net Banking,True,No Festival,9,2021,3,4.340115371,Delivered
TXN_2021_00104783,2021-10-08,Tamil Nadu,Coimbatore,electronics,Smartphones,OnePlus,101093.6,1,0.0,UPI,True,Navratri Dussehra,10,2021,4,3.5,Delivered
TXN_2021_00026841,2021-03-20,Tamil Nadu,Coimbatore,electronics,Smartphones,OnePlus,101093.6,1,0.0,COD,True,No Festival,3,2021,1,4.5,Delivered
TXN_2024_00059615,2024-07-13,Karnataka,Bengaluru,electronics,Smartphones,OnePlus,89817.35,2,30.37,COD,True,Back to School,7,2024,3,5.0,Delivered
TXN_2025_00067674,2025-11-15,Tamil Nadu,Coimbatore,electronics,Smartphones,OnePlus,46892.6,1,18.62,UPI,True,Karthigai Deepam,11,2025,4,3.5,Delivered
TXN_2025_00045754,2025-08-26,Tamil Nadu,Chennai,electronics,Smartphones,OnePlus,53815.89,1,6.61,COD,True,Onam + Ganesh Chaturthi,8,2025,3,4.340115371,Delivered
TXN_2023_00059344,2023-07-09,Tamil Nadu,Chennai,electronics,Smartphones,OnePlus,45428.42,1,40.42,UPI,True,Back to School,7,2023,3,4.5,Delivered
TXN_2023_00031117,2023-04-27,Tamil Nadu,Chennai,electronics,Smartphones,OnePlus,62210.11,1,18.4,Net Banking,True,No Festival,4,2023,2,4.5,Delivered
TXN_2023_00038311,2023-05-09,Karnataka,Bengaluru,electronics,Smartphones,OnePlus,51246.2,1,32.79,COD,True,Summer Sale,5,2023,2,4.0,Delivered
TXN_2022_00057421,2022-06-04,Kerala,Kochi,electronics,Smartphones,Xiaomi,31253.28,1,0.0,UPI,True,No Festival,6,2022,2,4.27529669,Delivered
TXN_2023_00032775,2023-04-20,Telangana,Hyderabad,electronics,Smartphones,Xiaomi,28581.43,1,0.0,UPI,True,Ramadan + Thrissur Pooram,4,2023,2,5.0,Delivered
TXN_2021_00079181,2021-08-23,Andhra Pradesh,Visakhapatnam,electronics,Smartphones,Xiaomi,31643.44,1,21.36,Credit Card,True,Ganesh Chaturthi,8,2021,3,4.5,Delivered
TXN_2024_00030386,2024-04-23,Kerala,Kochi,electronics,Smartphones,Xiaomi,40028.75,2,16.76,Credit Card,True,No Festival,4,2024,2,4.27529669,Delivered
TXN_2022_00019767,2022-02-17,Kerala,Kochi,electronics,Smartphones,Xiaomi,21367.0,1,27.56,UPI,True,No Festival,2,2022,1,4.27529669,Delivered
TXN_2021_00013497,2021-02-12,Karnataka,Bengaluru,electronics,Smartphones,Xiaomi,13694.33,1,63.94,Debit Card,True,Valentine Sale,2,2021,1,5.0,Delivered
TXN_2023_00033162,2023-04-18,Karnataka,Bengaluru,electronics,Smartphones,Xiaomi,19634.67,1,0.0,UPI,True,Ramadan + Thrissur Pooram,4,2023,2,5.0,Delivered
TXN_2024_00011872,2024-02-27,Karnataka,Bengaluru,electronics,Smartphones,Xiaomi,19062.18,1,28.43,UPI,True,Ramadan,2,2024,1,3.5,Delivered
TXN_2022_00128940,2022-12-15,Tamil Nadu,Chennai,electronics,Smartphones,Xiaomi,32673.68,1,0.0,BNPL,True,Christmas,12,2022,4,4.5,Delivered
TXN_2022_00085739,2022-09-01,Karnataka,Bengaluru,electronics,Smartphones,Xiaomi,30343.29,1,7.13,UPI,True,Onam,9,2022,3,5.0,Delivered
TXN_2022_00028535,2022-03-29,Tamil Nadu,Coimbatore,electronics,Smartphones,Xiaomi,37551.32,1,0.0,UPI,True,Ugadi + Ramadan + Vishu Puthandu,3,2022,1,4.27529669,Delivered
TXN_2024_00013573,2024-02-05,Karnataka,Bengaluru,electronics,Smartphones,Xiaomi,30610.36,1,0.0,UPI,True,No Festival,2,2024,1,5.0,Delivered
TXN_2023_00087101,2023-09-25,Andhra Pradesh,Visakhapatnam,electronics,Smartphones,Xiaomi,14527.61,1,57.7,UPI,True,Amazon Great Indian Festival,9,2023,3,3.5,Cancelled
TXN_2024_00042555,2024-05-18,Tamil Nadu,Chennai,electronics,Smartphones,Xiaomi,30610.36,1,0.0,Debit Card,True,No Festival,5,2024,2,4.340115371,Delivered
TXN_2024_00120161,2024-12-30,Karnataka,Bengaluru,electronics,Smartphones,Xiaomi,24532.53,1,13.19,UPI,True,No Festival,12,2024,4,4.0,Delivered
TXN_2023_00060627,2023-07-05,Tamil Nadu,Chennai,electronics,Smartphones,Xiaomi,18327.74,1,38.07,UPI,True,Back to School,7,2023,3,5.0,Delivered
TXN_2024_00047446,2024-06-12,Tamil Nadu,Chennai,electronics,Smartphones,Xiaomi,26378.42,1,0.0,Credit Card,True,No Festival,6,2024,2,4.340115371,Delivered
TXN_2025_00033413,2025-06-29,Kerala,Kochi,electronics,Smartphones,Xiaomi,31108.22,2,43.79,Net Banking,True,Back to School,6,2025,2,4.27529669,Delivered
TXN_2023_00109323,2023-11-26,Kerala,Kochi,electronics,Smartphones,Xiaomi,30609.72,1,15.26,UPI,True,Karthigai Deepam,11,2023,4,5.0,Delivered
TXN_2025_00012342,2025-03-15,Karnataka,Bengaluru,electronics,Smartphones,Xiaomi,10943.31,1,60.45,UPI,True,Holi Festival + Ugadi + Ramadan,3,2025,1,3.5,Delivered
TXN_2021_00021342,2021-03-17,Karnataka,Bengaluru,electronics,Smartphones,Xiaomi,50851.69,1,0.0,Debit Card,True,No Festival,3,2021,1,4.340115371,Delivered
TXN_2022_00046594,2022-05-25,Karnataka,Bengaluru,electronics,Smartphones,Xiaomi,39497.74,1,0.0,UPI,True,No Festival,5,2022,2,3.5,Delivered
TXN_2022_00066531,2022-07-10,Tamil Nadu,Coimbatore,electronics,Smartphones,Xiaomi,10328.13,1,25.75,UPI,True,Back to School,7,2022,3,4.5,Delivered
TXN_2023_00104344,2023-11-26,Tamil Nadu,Chennai,electronics,Smartphones,Xiaomi,27718.08,1,0.0,COD,True,Karthigai Deepam,11,2023,4,5.0,Delivered
TXN_2024_00077823,2024-09-04,Karnataka,Bengaluru,electronics,Smartphones,Xiaomi,24706.89,1,0.0,Net Banking,True,Onam + Ganesh Chaturthi,9,2024,3,4.340115371,Delivered
TXN_2024_00055207,2024-07-29,Tamil Nadu,Chennai,electronics,Smartphones,Xiaomi,29237.45,1,0.0,COD,True,Varalakshmi Vratam,7,2024,3,4.5,Delivered
TXN_2022_00086835,2022-09-18,Tamil Nadu,Chennai,electronics,Smartphones,Motorola,12576.27,1,0.0,COD,True,Navratri Dussehra,9,2022,3,4.5,Delivered
TXN_2023_00065473,2023-07-22,Karnataka,Bengaluru,electronics,Smartphones,Motorola,20140.49,1,0.0,UPI,True,No Festival,7,2023,3,4.340115371,Delivered
TXN_2022_00122158,2022-12-29,Tamil Nadu,Chennai,electronics,Smartphones,Motorola,15772.34,1,28.38,Debit Card,True,No Festival,12,2022,4,4.340115371,Delivered
TXN_2021_00060940,2021-06-08,Kerala,Kochi,electronics,Smartphones,Motorola,56708.08,2,0.0,Debit Card,True,No Festival,6,2021,2,3.5,Delivered
TXN_2022_00041459,2022-05-01,Telangana,Hyderabad,electronics,Smartphones,Motorola,13630.63,1,39.62,UPI,True,Summer Sale + Ramadan,5,2022,2,4.340115371,Delivered
TXN_2021_00003163,2021-01-30,Karnataka,Bengaluru,electronics,Smartphones,Motorola,29063.13,1,0.0,Debit Card,True,No Festival,1,2021,1,3.5,Delivered
TXN_2022_00029558,2022-03-12,Tamil Nadu,Coimbatore,electronics,Smartphones,Motorola,20724.91,2,17.85,UPI,True,Holi Festival,3,2022,1,4.27529669,Delivered
TXN_2023_00047110,2023-05-04,Tamil Nadu,Chennai,electronics,Smartphones,Motorola,10572.76,1,23.0,UPI,True,Summer Sale,5,2023,2,5.0,Delivered
TXN_2021_00065825,2021-07-17,Tamil Nadu,Chennai,electronics,Smartphones,Motorola,10739.95,1,58.31,Debit Card,True,Prime Day,7,2021,3,4.340115371,Delivered
TXN_2022_00126784,2022-12-24,Tamil Nadu,Chennai,electronics,Smartphones,Motorola,15857.59,1,20.75,Credit Card,True,Christmas,12,2022,4,4.5,Delivered
TXN_2024_00105515,2024-11-01,Telangana,Hyderabad,electronics,Smartphones,Apple,54142.02,1,50.8,UPI,True,Diwali Sale,11,2024,4,4.5,Delivered
TXN_2021_00076998,2021-08-26,Tamil Nadu,Chennai,electronics,Smartphones,Apple,164973.38,1,0.0,UPI,True,Ganesh Chaturthi,8,2021,3,5.0,Delivered
TXN_2021_00129827,2021-12-08,Karnataka,Bengaluru,electronics,Smartphones,Apple,127619.35,1,22.64,UPI,True,Christmas,12,2021,4,3.0,Delivered
TXN_2021_00026930,2021-03-19,Telangana,Hyderabad,electronics,Smartphones,Apple,135659.64,1,17.77,UPI,True,No Festival,3,2021,1,4.5,Delivered
TXN_2021_00031096,2021-03-13,Andhra Pradesh,Visakhapatnam,electronics,Smartphones,Apple,51924.47,1,67.98,Net Banking,True,Holi Festival,3,2021,1,3.0,Delivered
TXN_2021_00136919,2021-12-20,Tamil Nadu,Coimbatore,electronics,Smartphones,Apple,134165.4,1,17.26,UPI,True,Christmas,12,2021,4,4.27529669,Delivered
TXN_2022_00022096,2022-03-26,Karnataka,Bengaluru,electronics,Smartphones,Apple,130172.15,1,0.0,Credit Card,True,Ugadi + Ramadan + Vishu Puthandu,3,2022,1,5.0,Delivered
TXN_2024_00040890,2024-05-24,Tamil Nadu,Chennai,electronics,Smartphones,Apple,329503.29,3,0.0,BNPL,True,No Festival,5,2024,2,4.5,Delivered
TXN_2021_00040388,2021-04-26,Tamil Nadu,Chennai,electronics,Smartphones,Apple,428997.26,2,0.0,UPI,True,Ramadan,4,2021,2,4.0,Delivered
TXN_2025_00017060,2025-03-16,Karnataka,Bengaluru,electronics,Smartphones,Apple,91883.54,1,0.0,COD,True,Ugadi + Ramadan,3,2025,1,4.0,Delivered
TXN_2022_00086203,2022-09-02,Telangana,Hyderabad,electronics,Smartphones,Apple,523439.94,3,0.0,COD,True,Onam,9,2022,3,4.340115371,Delivered
TXN_2023_00063647,2023-07-12,Karnataka,Bengaluru,electronics,Smartphones,Apple,73612.81,1,54.66,UPI,True,Back to School,7,2023,3,4.340115371,Delivered
TXN_2022_00013122,2022-02-03,Karnataka,Bengaluru,electronics,Smartphones,Apple,150531.01,1,0.0,Debit Card,True,No Festival,2,2022,1,4.340115371,Delivered
TXN_2023_00079666,2023-09-30,Karnataka,Bengaluru,electronics,Smartphones,Apple,97247.28,1,45.33,UPI,True,Amazon Great Indian Festival,9,2023,3,4.5,Delivered
TXN_2022_00104263,2022-10-17,Karnataka,Bengaluru,electronics,Smartphones,Apple,55838.7,1,51.98,UPI,True,Diwali Sale,10,2022,4,4.340115371,Delivered
TXN_2025_00044274,2025-08-01,Kerala,Kochi,electronics,Smartphones,Apple,109517.61,1,0.0,UPI,True,Varalakshmi Vratam,8,2025,3,5.0,Delivered
